product_id,product_name,description,category,price,quantity,brand,color,weight,dimensions
859,pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",home goods,921.58,819,Gigashots,Blue,96.45,mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue
860,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",home goods,913.36,317,Layo,Aquamarine,4.29,cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus
861,erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",toys,820.75,389,InnoZ,Mauv,95.85,massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas
862,tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet,"Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",toys,244.16,694,Browseblab,Pink,56.18,vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo
863,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",beauty,980.06,222,Meezzy,Khaki,96.51,luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin
864,amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.",beauty,324.66,370,Rhynoodle,Purple,74.28,volutpat convallis morbi odio odio elementum eu interdum eu tincidunt
865,cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum,"Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",beauty,663.1,572,Wordpedia,Indigo,29.58,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque
866,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",home goods,935.11,131,Realbridge,Blue,44.93,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac
867,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,electronics,141.02,554,Zoonoodle,Crimson,22.1,turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet
868,consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",toys,949.34,249,Aimbu,Violet,86.51,pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus
869,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",electronics,86.53,888,Miboo,Maroon,42.48,sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu
870,pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",beauty,341.45,848,Tavu,Pink,15.82,hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat
871,fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh,Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.,electronics,686.0,143,Eimbee,Yellow,16.1,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut
872,tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas,"Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis.",electronics,977.5,368,Muxo,Maroon,66.56,vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed
873,convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",clothing,549.22,803,Gabvine,Turquoise,45.93,vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend
874,id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",electronics,739.91,804,Dabshots,Khaki,97.46,consequat in consequat ut nulla sed accumsan felis ut at dolor quis
875,praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis.",toys,554.39,441,Linkbuzz,Purple,96.12,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio
876,cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis,Praesent blandit. Nam nulla.,toys,94.96,509,Voonyx,Orange,7.36,sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero
877,lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",beauty,916.48,969,Skyndu,Mauv,6.71,turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas
878,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",clothing,943.82,634,Vidoo,Mauv,94.23,sapien non mi integer ac neque duis bibendum morbi non quam nec
879,phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",beauty,245.08,754,Browsezoom,Orange,1.17,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue
880,tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",clothing,945.38,546,Babbleopia,Khaki,75.83,pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor
881,lectus in est risus auctor sed tristique in tempus sit amet,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",clothing,95.4,202,Kaymbo,Green,10.94,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget
882,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.,toys,919.09,822,Lazzy,Pink,51.24,ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non
883,nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",clothing,804.99,516,Tazz,Pink,80.45,venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat
884,orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.",electronics,293.43,57,Blognation,Crimson,98.02,nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium
885,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor,"Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",toys,683.8,776,Chatterpoint,Orange,24.03,in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus
886,ligula nec sem duis aliquam convallis nunc proin at turpis,In sagittis dui vel nisl. Duis ac nibh.,electronics,968.3,566,Ooba,Yellow,17.21,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus
887,orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio,"Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.",beauty,114.1,486,Demivee,Crimson,84.68,donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan
888,ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.",beauty,170.83,533,Quimm,Green,12.16,feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst
889,enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue,"Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",home goods,278.59,772,Roombo,Indigo,0.9,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut
890,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",electronics,722.21,829,Yombu,Mauv,0.44,vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna
891,vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",electronics,326.97,249,Voonder,Violet,51.14,turpis adipiscing lorem vitae mattis nibh ligula nec sem duis
